"NO","Name","District","Address","Name_Per","Telephone","twd97X","twd97Y","wgs84aX","wgs84aY"
"5.931016988E9","大楓藥師藥局","板橋區","新北市板橋區懷仁街84號1樓","游凱婷","02-29560576","298177.55","2767877.43","121.47735576564","25.0181921040094"
"5.931016488E9","板橋大樹藥局","板橋區","新北市板橋區忠孝路28號1樓","李建興","02-29555551","296457.82","2766053.52","121.460255297529","25.0017793861278"
"5.931016997E9","福安藥局","板橋區","新北市板橋區國泰街76巷24、26號1樓","蔡東宏","02-29540875","297156.8","2766639.86","121.467199854381","25.0070513102415"
"5.931015767E9","信安藥師藥局","板橋區","新北市板橋區重慶路308-1號1樓","劉訓奇","02-29540315","296822.86","2765646.29","121.463857801666","24.9980916448791"
"5.931015829E9","德一藥局","板橋區","新北市板橋區中山路2段238號1樓","蔡淑崢","02-29535717","298290.95","2767864.53","121.478478838597","25.0180719956293"
"5.931016808E9","正安健保藥局","板橋區","新北市板橋區民族路224號1樓","楊銘銓","02-29526813","297305.64","2766671.29","121.468675540338","25.0073304673288"
"5.931015703E9","信美藥局","板橋區","新北市板橋區新民街7巷18號1樓","陳秋雅","02-29526100","296811.82","2767020.13","121.463795031274","25.0104951273314"
"5.931016219E9","樺新健保藥局","板橋區","新北市板橋區華興街52號1樓","高挺凱","02-29525130","296231.36","2766388.67","121.458023083628","25.0048121178834"
"5.93101125E9","錦龍藥局","板橋區","新北市板橋區長安街138巷1弄114號","陳錦煌","02-29522290","297868.41","2767002.5","121.474262459168","25.0103029335447"
"5.931016791E9","廣和藥師藥局","板橋區","新北市板橋區中山路2段150號1樓、2樓、3樓","江柏俞","02-29522070","298112.49","2767742.22","121.476706438912","25.0169734871809"
"5.931016611E9","民川藥局","板橋區","新北市板橋區四川路1段97號1樓","徐振凱","02-29520090","296409.9","2766459.28","121.459794204513","25.0054440941216"
"5.931016335E9","康匯藥局","板橋區","新北市板橋區實踐路201號1樓","謝青珊","02-29512610","296891.73","2766189.39","121.464558558153","25.0029926547268"
"5.931016479E9","順儷新板藥局","板橋區","新北市板橋區漢生東路187號1樓","洪順泰","02-29512590","297416.39","2767167.92","121.469789776389","25.0118106153046"
"5.931043592E9","美佳大藥局","中和區","新北市中和區景安路185號","陳炳州","02-29496560","300973.76","2765105.81","121.504958224001","24.9930782616118"
"5.931033649E9","敦品民治藥局","永和區","新北市永和區民治街81號1樓","邱永文","02-29494150","302241.86","2765661.53","121.517540913398","24.9980522065493"
"5.93104458E9","躍獅天晴藥局","中和區","新北市中和區和平街9號1樓","吳彥寬","02-29491931","301434.93","2764793.99","121.509514923648","24.9902476430436"
"5.931043136E9","聖康藥師藥局","中和區","新北市中和區自立路39號1樓","黃承章","02-29478002","302714.8","2765355.06","121.522214311887","24.9952689838664"
"5.931033621E9","永正健康人生藥局","永和區","新北市永和區中正路191號1樓、193號1樓、197號2樓、197號2樓-1","陳美瑩","02-29467351","302180.71","2765784.1","121.516939787617","24.9991608556928"
"5.931044482E9","悠悅藥局","中和區","新北市中和區安樂路25號2樓","周亮良","02-29463755","301646.44","2765023.52","121.511618656025","24.992312633086"
"5.931040671E9","吉立藥局","中和區","新北市中和區自立路183號1樓","莊順發","02-29400461","302852.2","2764978.51","121.523561057144","24.9918646805574"
"5.931033201E9","級立健保藥局","永和區","新北市永和區保平路139號1樓","張哲豪","02-29299995","301499.73","2766547.97","121.510222206783","25.0060803772071"
"5.93103313E9","永利藥局","永和區","新北市永和區永利路9、11號1樓","張崇賢","02-29291655","302246.56","2766553.41","121.517621280817","25.0061038891007"
"5.931044508E9","和欣泰藥局","中和區","新北市中和區永貞路223號1樓","黃文偉","02-29290867","301837.39","2766273.8","121.513557085495","25.0035936676045"
"5.931033194E9","廣惠藥局","永和區","新北市永和區中正路649號2樓","陳岳鴻","02-29290675","301996.38","2766991.73","121.515159198389","25.0100696582103"
"5.931033667E9","富士山藥局","永和區","新北市永和區秀朗路2段118號1樓","黃千庭","02-29289383","302934.14","2766048.37","121.524413704274","25.0015205646644"
"5.931033087E9","康宏安藥局","永和區","新北市永和區保福路2段78號1樓","楊惠君","02-29288118","301531.62","2767348.93","121.510568060033","25.0133103920694"
"5.931033032E9","弘光藥局","永和區","新北市永和區竹林路中興里66巷19號1樓","董昌憲","02-29282000","302246.81","2767324.31","121.517652838894","25.0130636154826"
"5.931030013E9","皇誼藥局","永和區","新北市永和區文化路33號","黃雋恩","02-29278732","301950.48","2767537.02","121.514724996117","25.0149941685213"
"5.931033363E9","保安藥局","永和區","新北市永和區保安路212號1樓","陳昭吟","02-29277623","301226.02","2767416.29","121.507542824847","25.0139288693969"
"5.931033658E9","威成藥局","永和區","新北市永和區中和路429號1樓","康耿彰","02-29263191","301418.15","2765976.85","121.509392761386","25.0009270953237"
"5.931033185E9","偉凱藥局","永和區","新北市永和區永元路6號1樓","羅義國","02-29242595","302693.53","2765886.42","121.522023870213","25.0000668687915"
"5.931040804E9","太乙大藥局","中和區","新北市中和區中和路418號1樓","莊新昌","02-29242169","301647.95","2766222.47","121.511678413075","25.0031367372446"
"5.931033729E9","永和大樹藥局","永和區","新北市永和區福和路143號1、2樓","林沛瑩","02-29233377","302560.33","2766726.55","121.520736319951","25.0076561546972"
"5.931033676E9","九州藥局","永和區","新北市永和區自由街5號1樓","徐壽慈","02-29226879","301982.05","2766650.81","121.515004418883","25.0069923355857"
"5.931033023E9","榮總藥局","永和區","新北市永和區信義路15號1樓","張權榮","02-29216596","301914.14","2767205.64","121.51435247221","25.0120036694982"
"5.931033176E9","緣來藥師藥局","永和區","新北市永和區福和路250、252號1樓","閻鴻聖","02-29211798","302331.66","2766723.02","121.518470785364","25.0076322708047"
"5.931033416E9","詠悅藥局","永和區","新北市永和區中山路1段174號1樓","鄭圓圓","02-29205760","301390.11","2766879.81","121.509148526233","25.0090800023689"
"5.931052859E9","康宜庭碧潭藥局","新店區","新北市新店區北宜路1段41號1樓","邱瀚元","02-29186266","304362.38","2761151.79","121.538370171018","24.9572636590871"
"5.931150056E9","常安藥局","五股區","新北市五股區工商路71號","葉瑞添","02-22917912","294223.68","2775245.39","121.438417227431","25.084831068979"
"5.931052484E9","大河藥局","新店區","新北市新店區三民路140號1樓","胡文賢","02-29140910","304027.52","2763117.16","121.535130815843","24.9750190557102"
"5.931052457E9","東碩藥局","新店區","新北市新店區建國路168號1樓","陳昱先","02-29118281","304356.4","2763631.89","121.538408393692","24.979654290456"
"5.931052804E9","新店家安藥局","新店區","新北市新店區三民路32-1號2樓","劉子晴","02-29117207","304193.33","2762702.66","121.536756793363","24.9712710050372"
"5.931052822E9","瑞安健保藥局","新店區","新北市新店區中正路142號1樓","黃韋翔","02-29105252","304710.91","2762736.64","121.541884285138","24.9715591583822"
"5.931025003E9","徐匯藥局","三重區","新北市三重區仁愛街755號1樓","呂玉婷","02-28572234","298544.07","2774763.13","121.481229897213","25.080344464856"
"5.931142849E9","康泉藥師藥局","蘆洲區","新北市蘆洲區集賢路224巷2號1樓","鄭巧苓","02-28476990","298651.86","2775475.97","121.482323616869","25.086776560445"
"5.931102078E9","躍獅竹圍藥局","淡水區","新北市淡水區民生路46號","李佳蓉","02-28090565","296555.67","2781121.2","121.461734432883","25.1378074809908"
"5.931102121E9","淡海藥師藥局","淡水區","新北市淡水區淡海路85號","曾詠駿","02-28052668","292631.33","2785941.71","121.422964086123","25.1814429724002"
"5.931011223E9","民侑藥局","板橋區","新北市板橋區大觀路2段37巷310號","劉梅真","02-22755938","295420.96","2766098.18","121.44998493632","25.0022139982576"
"5.931112529E9","好醫生活藥局","汐止區","新北市汐止區明峰街179-1號1樓","王麗絲","02-26958811","313418.64","2773692.01","121.62862973254","25.0701233811869"
"5.931112654E9","快樂藥局汐止店","汐止區","新北市汐止區福德二路215號1樓","黃孝君","02-26931390","313351.42","2773075.08","121.627935085488","25.0645566535822"
"5.93111251E9","汐興藥局","汐止區","新北市汐止區中興路113號1樓","林宥辰","02-26927733","313764.35","2773119.89","121.632029891484","25.0649438286412"
"5.931112494E9","長頸鹿藥局","汐止區","新北市汐止區新台五路1段178號1樓","吳宗翰","02-26917810","316062.05","2772866.32","121.654791305565","25.0625560337215"
"5.931112181E9","青山藥局","汐止區","新北市汐止區莊敬街127號1樓","翁心慈","02-26907959","316061.63","2772675.13","121.654777962379","25.0608299667963"
"5.931112663E9","蒲公英藥局","汐止區","新北市汐止區連興街126號1樓","王郁捷","02-26907770","315962.16","2772790.84","121.653797682105","25.0618789182239"
"5.931072137E9","保安健保藥局","樹林區","新北市樹林區保安街2段211號1樓","林皇騰","02-26898179","291716.7","2766283.36","121.413293203351","25.0039923283074"
"5.931072191E9","生光堂藥局","樹林區","新北市樹林區龍興街36號1樓","鄭雅宗","02-26896504","290669.26","2767584.56","121.402954626163","25.0157682737936"
"5.931070053E9","仁一藥局","樹林區","新北市樹林區中正路622號","施龍通","02-26893915","291405.61","2767612.29","121.410251154625","25.0159986077801"
"5.931071774E9","澤安藥師藥局","樹林區","新北市樹林區保安二街26號1樓","賴季宜","02-26872764","292875.83","2765251.98","121.424744673356","24.994648544498"
"5.931016657E9","溪崑藥局","板橋區","新北市板橋區溪崑二街97號2樓","馮智滿","02-26872464","293104.34","2764644.23","121.426989319806","24.9891551989602"
"5.931072235E9","誠新大藥局","樹林區","新北市樹林區中山路1段24號1樓","張冠佑","02-26870204","292888.58","2765067.1","121.424865176015","24.992979080786"
"5.931017145E9","振昌藥局","板橋區","新北市板橋區溪崑二街14號1樓","吳雅雯","02-26862119","293288.35","2764932.63","121.428821106298","24.9917536787194"
"5.931014439E9","旭全藥局","板橋區","新北市板橋區金門街331號","丁俊智","02-26860526","293352.03","2764275.27","121.429431312359","24.9858171238791"
"5.931011009E9","祥聖藥局","板橋區","新北市板橋區溪崑2街112巷35弄1號","郭榮木","02-26835677","292935.8","2764650.05","121.425319991412","24.9892125319694"
"5.931072351E9","瑪諾藥局","樹林區","新北市樹林區復興路20號","邱莉雯","02-26830108","292653.91","2765248.74","121.422546184555","24.994625550022"
"5.931072039E9","樹林藥師藥局","樹林區","新北市樹林區鎮前街24號1樓","楊伯仲","02-26823030","293007.82","2765086.29","121.426047028416","24.9931489698407"
"5.931072333E9","信和藥局","樹林區","新北市樹林區博愛街178號2樓","林芝樺","02-26821991","292973.78","2764805.17","121.425700994636","24.9906118794458"
"5.931071934E9","樹新藥局","樹林區","新北市樹林區樹新路30-3號1樓","陳柏宇","02-26821080","293114.03","2765232.44","121.427103664011","24.9944653628665"
"5.931072253E9","活水藥局","樹林區","新北市樹林區鎮前街21號1樓","鄭凱文","02-26818928","292990.36","2765019.88","121.425871985782","24.9925498483313"
"5.931071425E9","又怡藥師藥局","樹林區","新北市樹林區中山路1段76巷2號1樓","王素華","02-26816886","292718.52","2764933.82","121.423176478098","24.9917805843966"
"5.931071818E9","合康藥局","樹林區","新北市樹林區中山路1段151號-1","李舜賢","02-26816559","292612.57","2764634.26","121.422117710223","24.9890791032071"
"5.931072342E9","樹林大樹藥局","樹林區","新北市樹林區育英街54號1-2樓","陳立成","02-26815488","292530.3","2764656.55","121.421303464125","24.9892826695211"
"5.931072011E9","健康人生藥局","樹林區","新北市樹林區博愛一街26號1樓","楊淳雅","02-26814394","292958.95","2764838.5","121.425555203976","24.9909132365226"
"5.931071532E9","育生藥局","樹林區","新北市樹林區保安街1段192號1樓","陳石熊","02-26814385","292561.01","2765384.57","121.421630031519","24.9958544516424"
"5.93107236E9","三樹食在好藥局","樹林區","新北市樹林區學成路600號1樓","李佩蓁","02-26807101","288557.48","2759832.8","121.381815188976","24.9458389529473"
"5.931072262E9","祐心藥局","樹林區","新北市樹林區學府路362號1樓","黃代翔","02-26803205","288340.69","2760324.15","121.379682059281","24.9502805346814"
"5.931081403E9","純安大藥局","鶯歌區","新北市鶯歌區國慶街179號1樓","洪財偉","02-26791791","285488","2760584.88","121.351439425494","24.9527037487393"
"5.931081412E9","小樹藥師藥局","鶯歌區","新北市鶯歌區光明街126號1樓","林貞菊","02-26785107","284882.36","2760939.17","121.345450686651","24.9559164127688"
"5.931081396E9","祐康藥局","鶯歌區","新北市鶯歌區建國路36號","劉宜婷","02-26771223","285946.22","2760946.44","121.35598650648","24.9559572775881"
